timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1638730149774,31668,CORRELATION,200,,Thread Group 2-9,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31668,0,0
1638730150444,31921,CORRELATION,200,,Thread Group 2-7,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31921,0,0
1638730150818,31691,CORRELATION,200,,Thread Group 2-10,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31691,0,0
1638730176751,31608,CORRELATION,200,,Thread Group 2-1,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31608,0,0
1638730179093,32218,CORRELATION,200,,Thread Group 2-2,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32218,0,1
1638730179254,33077,CORRELATION,200,,Thread Group 2-4,text,true,,227,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,33077,0,1
1638730180237,32772,CORRELATION,200,,Thread Group 2-3,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32772,0,0
1638730180884,32936,CORRELATION,200,,Thread Group 2-5,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32936,0,1
1638730181443,33033,CORRELATION,200,,Thread Group 2-9,text,true,,227,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,33033,0,1
1638730180855,33736,CORRELATION,200,,Thread Group 2-8,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,33736,0,1
1638730181251,33612,CORRELATION,200,,Thread Group 2-6,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,33612,0,1
1638730182366,32498,CORRELATION,200,,Thread Group 2-7,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32498,0,0
1638730182509,32411,CORRELATION,200,,Thread Group 2-10,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32411,0,1
1638730208359,26141,CORRELATION,200,,Thread Group 2-1,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,26141,0,1
1638730211311,26703,CORRELATION,200,,Thread Group 2-2,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,26703,0,0
1638730212331,27500,CORRELATION,200,,Thread Group 2-4,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,27500,0,0
1638730213010,27758,CORRELATION,200,,Thread Group 2-3,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,27757,0,0
1638730213820,28388,CORRELATION,200,,Thread Group 2-5,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,28388,0,0
1638730214476,28508,CORRELATION,200,,Thread Group 2-9,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,28508,0,0
1638730214591,28729,CORRELATION,200,,Thread Group 2-8,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,28728,0,0
1638730214864,29528,CORRELATION,200,,Thread Group 2-6,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29528,0,0
1638730214921,29614,CORRELATION,200,,Thread Group 2-10,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29613,0,0
1638730214864,29964,CORRELATION,200,,Thread Group 2-7,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29964,0,0
1638730234502,31254,CORRELATION,200,,Thread Group 2-1,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31254,0,0
1638730238015,31916,CORRELATION,200,,Thread Group 2-2,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31916,0,0
1638730239832,31670,CORRELATION,200,,Thread Group 2-4,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31670,0,0
1638730240768,31522,CORRELATION,200,,Thread Group 2-3,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31522,0,1
1638730242209,31625,CORRELATION,200,,Thread Group 2-5,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31625,0,1
1638730242985,31254,CORRELATION,200,,Thread Group 2-9,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31254,0,0
1638730243320,31704,CORRELATION,200,,Thread Group 2-8,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31703,0,1
1638730244392,31451,CORRELATION,200,,Thread Group 2-6,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31451,0,1
1638730244829,31238,CORRELATION,200,,Thread Group 2-7,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31238,0,1
1638730244535,31948,CORRELATION,200,,Thread Group 2-10,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31948,0,1
1638730265757,30816,CORRELATION,200,,Thread Group 2-1,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30816,0,0
1638730269932,30257,CORRELATION,200,,Thread Group 2-2,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30257,0,1
1638730271502,30169,CORRELATION,200,,Thread Group 2-4,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30169,0,0
1638730272290,29777,CORRELATION,200,,Thread Group 2-3,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29777,0,0
1638730273834,29672,CORRELATION,200,,Thread Group 2-5,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29672,0,0
1638730275024,29083,CORRELATION,200,,Thread Group 2-8,text,true,,227,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29083,0,0
1638730274239,30715,CORRELATION,200,,Thread Group 2-9,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30715,0,0
1638730275843,29999,CORRELATION,200,,Thread Group 2-6,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29998,0,0
1638730276484,29493,CORRELATION,200,,Thread Group 2-10,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29493,0,0
1638730276067,30102,CORRELATION,200,,Thread Group 2-7,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30102,0,0
1638730296573,30213,CORRELATION,200,,Thread Group 2-1,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30213,0,1
1638730300189,31570,CORRELATION,200,,Thread Group 2-2,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31570,0,0
1638730302068,30465,CORRELATION,200,,Thread Group 2-3,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30465,0,0
1638730301671,31622,CORRELATION,200,,Thread Group 2-4,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31621,0,1
1638730303507,31420,CORRELATION,200,,Thread Group 2-5,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31420,0,0
1638730304954,30835,CORRELATION,200,,Thread Group 2-9,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30835,0,1
1638730304108,31866,CORRELATION,200,,Thread Group 2-8,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31865,0,0
1638730305977,31287,CORRELATION,200,,Thread Group 2-10,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31287,0,2
1638730305842,32077,CORRELATION,200,,Thread Group 2-6,text,true,,227,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32076,0,0
1638730306170,32053,CORRELATION,200,,Thread Group 2-7,text,true,,227,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32053,0,0
1638730326787,31498,CORRELATION,200,,Thread Group 2-1,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31498,0,0
1638730331760,31761,CORRELATION,200,,Thread Group 2-2,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31760,0,1
1638730332533,31234,CORRELATION,200,,Thread Group 2-3,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31234,0,0
1638730333293,31552,CORRELATION,200,,Thread Group 2-4,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31552,0,0
1638730334927,32061,CORRELATION,200,,Thread Group 2-5,text,true,,227,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32061,0,0
1638730335974,31185,CORRELATION,200,,Thread Group 2-8,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31185,0,0
1638730335789,32926,CORRELATION,200,,Thread Group 2-9,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32926,0,0
1638730337265,32027,CORRELATION,200,,Thread Group 2-10,text,true,,227,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32027,0,0
1638730337919,32038,CORRELATION,200,,Thread Group 2-6,text,true,,227,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32038,0,0
1638730338223,32342,CORRELATION,200,,Thread Group 2-7,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,32342,0,0
1638730358286,29889,CORRELATION,200,,Thread Group 2-1,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29889,0,0
1638730363767,30121,CORRELATION,200,,Thread Group 2-3,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30121,0,1
1638730363521,30657,CORRELATION,200,,Thread Group 2-2,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30657,0,0
1638730364846,31037,CORRELATION,200,,Thread Group 2-4,text,true,,227,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31037,0,0
1638730367159,29420,CORRELATION,200,,Thread Group 2-8,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29420,0,1
1638730366989,30782,CORRELATION,200,,Thread Group 2-5,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30782,0,0
1638730369292,29207,CORRELATION,200,,Thread Group 2-10,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29207,0,1
1638730368715,30898,CORRELATION,200,,Thread Group 2-9,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30898,0,1
1638730369958,29729,CORRELATION,200,,Thread Group 2-6,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29729,0,1
1638730370566,29832,CORRELATION,200,,Thread Group 2-7,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29832,0,0
1638730388175,31334,CORRELATION,200,,Thread Group 2-1,text,true,,228,215,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31334,0,0
1638730393888,30756,CORRELATION,200,,Thread Group 2-3,text,true,,228,215,9,9,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,30756,0,0
1638730394179,31040,CORRELATION,200,,Thread Group 2-2,text,true,,227,215,8,8,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,31040,0,0
1638730395883,29591,CORRELATION,200,,Thread Group 2-4,text,true,,228,215,7,7,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29591,0,0
1638730396580,29489,CORRELATION,200,,Thread Group 2-8,text,true,,228,215,6,6,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,29489,0,0
1638730397771,28849,CORRELATION,200,,Thread Group 2-5,text,true,,228,215,5,5,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,28849,0,0
1638730398499,28174,CORRELATION,200,,Thread Group 2-10,text,true,,228,215,4,4,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,28174,0,0
1638730399613,27360,CORRELATION,200,,Thread Group 2-9,text,true,,228,215,3,3,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,27360,0,0
1638730400399,26630,CORRELATION,200,,Thread Group 2-7,text,true,,228,215,2,2,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,26630,0,0
1638730399688,27360,CORRELATION,200,,Thread Group 2-6,text,true,,228,215,1,1,http://localhost:8080/recommendations/itemknncomparison?algorithm=CORRELATION&numNeighbors=10000&aggregationApproach=mean,27360,0,0
1638730427050,33224,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33224,0,1
1638730427250,34435,COSINE,200,,Thread Group 3-3,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34435,0,1
1638730427151,34628,COSINE,200,,Thread Group 3-2,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34628,0,1
1638730427451,34557,COSINE,200,,Thread Group 3-5,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34557,0,0
1638730427650,34376,COSINE,200,,Thread Group 3-7,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34376,0,1
1638730427352,35330,COSINE,200,,Thread Group 3-4,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35330,0,1
1638730427551,35247,COSINE,200,,Thread Group 3-6,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35247,0,0
1638730427951,35112,COSINE,200,,Thread Group 3-10,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35112,0,1
1638730427750,36311,COSINE,200,,Thread Group 3-8,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,36311,0,1
1638730427851,36647,COSINE,200,,Thread Group 3-9,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,36647,0,0
1638730460274,30379,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,30379,0,0
1638730461686,33140,COSINE,200,,Thread Group 3-3,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33140,0,0
1638730462009,33257,COSINE,200,,Thread Group 3-5,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33256,0,0
1638730461780,33763,COSINE,200,,Thread Group 3-2,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33763,0,0
1638730462027,34526,COSINE,200,,Thread Group 3-7,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34526,0,0
1638730462683,34689,COSINE,200,,Thread Group 3-4,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34689,0,0
1638730463064,34512,COSINE,200,,Thread Group 3-10,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34512,0,0
1638730464061,33690,COSINE,200,,Thread Group 3-8,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33690,0,0
1638730462799,35158,COSINE,200,,Thread Group 3-6,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35158,0,0
1638730464498,34111,COSINE,200,,Thread Group 3-9,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34111,0,0
1638730490655,32902,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,32902,0,1
1638730494826,34455,COSINE,200,,Thread Group 3-3,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34455,0,1
1638730495266,34409,COSINE,200,,Thread Group 3-5,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34409,0,1
1638730495543,34652,COSINE,200,,Thread Group 3-2,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34652,0,1
1638730496554,33743,COSINE,200,,Thread Group 3-7,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33743,0,0
1638730497577,33616,COSINE,200,,Thread Group 3-10,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33616,0,0
1638730497751,34229,COSINE,200,,Thread Group 3-8,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34229,0,1
1638730497957,34366,COSINE,200,,Thread Group 3-6,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34365,0,1
1638730498609,34162,COSINE,200,,Thread Group 3-9,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34162,0,1
1638730497372,35906,COSINE,200,,Thread Group 3-4,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35906,0,1
1638730523556,35571,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35571,0,0
1638730529281,35347,COSINE,200,,Thread Group 3-3,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35347,0,0
1638730530297,34870,COSINE,200,,Thread Group 3-7,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34869,0,0
1638730529676,35887,COSINE,200,,Thread Group 3-5,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35887,0,0
1638730531193,34489,COSINE,200,,Thread Group 3-10,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34488,0,0
1638730530197,35575,COSINE,200,,Thread Group 3-2,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35575,0,0
1638730531980,33954,COSINE,200,,Thread Group 3-8,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33954,0,0
1638730532324,34368,COSINE,200,,Thread Group 3-6,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34368,0,0
1638730532772,34773,COSINE,200,,Thread Group 3-9,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34773,0,0
1638730533278,35889,COSINE,200,,Thread Group 3-4,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35888,0,0
1638730559127,34462,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34462,0,1
1638730565167,33907,COSINE,200,,Thread Group 3-7,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,33906,0,1
1638730564633,35142,COSINE,200,,Thread Group 3-3,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35142,0,1
1638730565935,35058,COSINE,200,,Thread Group 3-8,text,true,,227,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35058,0,0
1638730565772,35230,COSINE,200,,Thread Group 3-2,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35230,0,1
1638730565563,35534,COSINE,200,,Thread Group 3-5,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35534,0,1
1638730565682,35979,COSINE,200,,Thread Group 3-10,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35978,0,0
1638730566693,35040,COSINE,200,,Thread Group 3-6,text,true,,227,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35040,0,0
1638730567546,34351,COSINE,200,,Thread Group 3-9,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34351,0,0
1638730569167,35186,COSINE,200,,Thread Group 3-4,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35186,0,1
1638730593591,35344,COSINE,200,,Thread Group 3-1,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,35344,0,0
1638730599074,34560,COSINE,200,,Thread Group 3-7,text,true,,228,210,10,10,http://localhost:8080/recommendations/itemknncomparison?algorithm=COSINE&numNeighbors=10000&aggregationApproach=mean,34559,0,0
